year,gp,driver,sector_id,initial_SoC,converged,v_max_solved_ms,v_max_solved_kph,n_intervals_above_355kph,env_perm_err_W
2024,British Grand Prix,LEC,7,0.7000000000000001,True,98.55501842360742,354.79806632498673,0,
2024,British Grand Prix,LEC,7,0.8,True,98.55399802851142,354.7943929026411,0,
2024,British Grand Prix,LEC,7,0.9,True,98.55332500973714,354.7919700350537,0,
2024,British Grand Prix,LEC,7,1.0,True,98.55400011152024,354.79440040147284,0,
2024,Italian Grand Prix,HUL,9,0.1,True,95.05939775470996,342.2138319169559,0,
2024,Italian Grand Prix,HUL,9,0.2,True,96.01318890604308,345.6474800617551,0,
2024,Italian Grand Prix,HUL,9,0.30000000000000004,True,97.2926229298764,350.25344254755504,0,
2024,Italian Grand Prix,HUL,9,0.4,True,98.94158976158948,356.18972314172214,18,2276.8673667568273
2024,Italian Grand Prix,HUL,9,0.5,True,98.94158668021684,356.1897120487806,18,2280.1813040910893
2024,Italian Grand Prix,HUL,9,0.6,True,98.94173269824621,356.1902377136864,18,2280.2881775683986
2024,Italian Grand Prix,HUL,9,0.7000000000000001,True,98.94151431586761,356.1894515371234,18,2280.2948018036614
2024,Italian Grand Prix,HUL,9,0.8,True,98.94159660853146,356.1897477907132,18,2280.304367177587
2024,Italian Grand Prix,HUL,9,0.9,True,98.94159789342442,356.1897524163279,18,2280.318773997407
2024,Italian Grand Prix,HUL,9,1.0,True,98.9416571595699,356.18996577445165,18,2280.3227445477037
